timeStamp_s,u_raw_V,u_prbs_V,u_noisy_V,voltage_V,theta_rad,alpha_rad,theta_dot_rad_s,alpha_dot_rad_s
18.089792251586914,0.7636054928331981,-0.5,0.2636054928331981,0.2636054928331981,0.009203884727313847,0.006135923151543455,0.4529896759355213,0.5101444163228873
18.09690499305725,0.8961284064849223,-0.5,0.3961284064849223,0.3961284064849223,0.01227184630308513,0.009203884727314171,0.4886791513174624,0.5515235758553898
18.100403785705566,0.22700451716710937,-0.5,-0.27299548283289066,-0.27299548283289066,0.015339807878856412,0.009203884727314171,0.5164376321700832,0.3309141455132339
18.104271411895752,0.5794517429079388,-0.5,0.07945174290793877,0.07945174290793877,0.018407769454627694,0.012271846303084888,0.5380275617221217,0.44398541336959774
18.111387014389038,0.8164874595390238,-0.5,0.3164874595390238,0.3164874595390238,0.021475731030398976,0.015339807878856493,0.5548197291514849,0.511828174083487
18.11428952217102,0.985729672776414,-0.5,0.485729672776414,0.485729672776414,0.02454369260617026,0.0184077694546281,0.5678803038187675,0.5525338305118208
18.125121116638184,1.3667813340183967,-0.5,0.8667813340183967,0.8667813340183967,0.02454369260617026,0.021475731030399705,0.44168468074793027,0.5769572243688208
18.125223636627197,0.6520632273530741,-0.5,0.1520632273530741,0.1520632273530741,0.02761165418194154,0.021475731030399705,0.47988637728266936,0.3461743346212925
18.13598895072937,0.973990324548095,-0.5,0.473990324548095,0.473990324548095,0.030679615757712823,0.02454369260617042,0.5095988079207997,0.45314152683443293
18.13603687286377,0.6716747176507359,-0.5,0.17167471765073594,0.17167471765073594,0.030679615757712823,0.02454369260617042,0.3963546283828442,0.27188491610065973
18.14101219177246,0.5245907903003518,-0.5,0.024590790300351828,0.024590790300351828,0.030679615757712823,0.02454369260617042,0.3082758220755455,0.16313094966039585
18.14429211616516,0.981601110352535,-0.5,0.48160111035253494,0.48160111035253494,0.0337475773334841,0.027611654181941135,0.3761239316485923,0.3433154958578949
18.15360713005066,0.7487828688307896,0.5,1.2487828688307896,1.2487828688307896,0.0337475773334841,0.027611654181941135,0.2925408357266829,0.20598929751473696
18.15430450439453,0.634412029775686,0.5,1.1344120297756861,1.1344120297756861,0.0337475773334841,0.027611654181941135,0.22753176112075335,0.12359357850884219
18.160455465316772,0.5854829420099135,0.5,1.0854829420099135,1.0854829420099135,0.0337475773334841,0.027611654181941135,0.1769691475383637,0.07415614710530531
18.166826725006104,0.8227977166317596,0.5,1.3227977166317597,1.3227977166317597,0.030679615757712823,0.027611654181941135,0.0012888224955592954,0.04449368826318319
18.169629096984863,0.2560754794066964,0.5,0.7560754794066964,0.7560754794066964,0.02761165418194154,0.02454369260617042,-0.1353514303155108,-0.21874071310374746
18.175893306732178,-0.07467266618877012,0.5,0.4253273338112299,0.4253273338112299,0.02454369260617026,0.021475731030399705,-0.24162718250189869,-0.37668135392390584
18.179321765899658,-0.27303477619593797,0.5,0.22696522380406203,0.22696522380406203,0.021475731030398976,0.0184077694546281,-0.32428610086908943,-0.47144573841607174
18.18430209159851,-0.9176982611134915,0.5,-0.4176982611134915,-0.4176982611134915,0.015339807878856412,0.012271846303084888,-0.5249302185222946,-0.7737412951731001
18.189274787902832,-0.7893512716414582,0.5,-0.28935127164145824,-0.28935127164145824,0.01227184630308513,0.009203884727314171,-0.5446329066627305,-0.7096817031655175
18.19431161880493,-0.7384821674762237,0.5,-0.23848216747622375,-0.23848216747622375,0.009203884727313847,0.006135923151543455,-0.5599572196608473,-0.6712459479609678
18.21254062652588,0.03450764600695751,0.5,0.5345076460069575,0.5345076460069575,0.006135923151542565,0.006135923151543455,-0.5718761297704937,-0.4027475687765807
18.212581157684326,-0.26041835919861195,0.5,0.23958164080138805,0.23958164080138805,0.0030679615757712823,0.00306796157577185,-0.5811463931891077,-0.48708546732767677
18.21261429786682,-0.46667338103568173,0.5,0.033326618964318266,0.033326618964318266,-0.0,2.4492935982947064e-16,-0.5883565980702519,-0.5376882064583345
18.216376066207886,-0.6203498732512697,0.5,-0.12034987325126967,-0.12034987325126967,-0.0030679615757712823,-0.00306796157577136,-0.5939645352000307,-0.5680498499367291
18.219906330108643,0.026969168273914924,0.5,0.5269691682739149,0.5269691682739149,-0.006135923151542565,-0.00306796157577136,-0.5983262640787476,-0.3408299099620375
18.22428250312805,-0.3456486222073425,0.5,0.1543513777926575,0.1543513777926575,-0.009203884727313847,-0.0061359231515429645,-0.601718719873305,-0.4499348720389509
18.229366779327393,0.1696344972126238,0.5,0.6696344972126238,0.6696344972126238,-0.01227184630308513,-0.0061359231515429645,-0.6043572966024053,-0.26996092322337056
18.244795560836792,-0.2827268467560659,0.5,0.2172731532439341,0.2172731532439341,-0.015339807878856412,-0.009203884727313682,-0.606409522947261,-0.4074134799956798
18.244840145111084,-0.5856296558818732,0.5,-0.08562965588187321,-0.08562965588187321,-0.018407769454627694,-0.012271846303084399,-0.6080056989932601,-0.48988501405906526
18.24487328529358,-0.7989954969393748,0.5,-0.29899549693937477,-0.29899549693937477,-0.021475731030398976,-0.015339807878856004,-0.6092471692512592,-0.5393679344971676
18.25202989578247,-0.18881281308369607,0.5,0.3111871869163039,0.3111871869163039,-0.02454369260617026,-0.015339807878856004,-0.6102127572297031,-0.3236207606983006
18.255550861358643,-0.5847412224500462,0.5,-0.08474122245004623,-0.08474122245004623,-0.02761165418194154,-0.018407769454627607,-0.6109637701018259,-0.4396093824807086
18.259275197982788,-1.1055335779558872,0.5,-0.6055335779558872,-0.6055335779558872,-0.02761165418194154,-0.021475731030399216,-0.47519404341253124,-0.5092025555501538
18.266513109207153,-0.47756020297169655,0.5,0.022439797028303454,0.022439797028303454,-0.030679615757712823,-0.021475731030399216,-0.5059492149106923,-0.3055215333300923
18.269270658493042,-0.8537899398264771,0.5,-0.3537899398264771,-0.3537899398264771,-0.0337475773334841,-0.02454369260616993,-0.5298699038537065,-0.4287498460597128
18.275285720825195,-0.33445530213572966,0.5,0.16554469786427034,0.16554469786427034,-0.03681553890925539,-0.02454369260616993,-0.5484748841427177,-0.25724990763582767
18.283068418502808,-0.7795489792902016,0.5,-0.2795489792902016,-0.2795489792902016,-0.039883500485026674,-0.02761165418194065,-0.5629454243675042,-0.399786870643154
18.28469181060791,-1.325684393316426,0.5,-0.825684393316426,-0.825684393316426,-0.039883500485026674,-0.030679615757712254,-0.43784644117472543,-0.48530904844762085
18.294317483901978,-0.7096843295479219,0.5,-0.20968432954792193,-0.20968432954792193,-0.04295146206079795,-0.030679615757712254,-0.4769010798368431,-0.29118542906857253
18.294347286224365,-0.5720051978075235,0.5,-0.07200519780752346,-0.07200519780752346,-0.04295146206079795,-0.030679615757712254,-0.3709230620953224,-0.17471125744114355
18.30284857749939,-1.0400806630097275,-0.5,-1.5400806630097275,-1.5400806630097275,-0.04601942363656923,-0.03374757733348386,-0.4248495627750856,-0.35026368052641454
18.304283142089844,-0.818118827965189,-0.5,-1.318118827965189,-1.318118827965189,-0.04601942363656923,-0.03374757733348386,-0.33043854882506657,-0.21015820831584875
18.318117141723633,-0.7135419700977248,-0.5,-1.2135419700977248,-1.2135419700977248,-0.04601942363656923,-0.03374757733348386,-0.25700776019727395,-0.12609492498950925
18.318152904510498,-0.673040488945559,-0.5,-1.173040488945559,-1.173040488945559,-0.04601942363656923,-0.03374757733348386,-0.19989492459787972,-0.07565695499370556
18.31931734085083,-0.1474623118465575,-0.5,-0.6474623118465574,-0.6474623118465574,-0.04295146206079795,-0.030679615757712254,-0.019119982430738227,0.2000427530655051
18.324265956878662,0.9151633253894921,-0.5,0.4151633253894921,0.4151633253894921,-0.039883500485026674,-0.02454369260616993,0.12148275036592698,0.6108995039626888
18.329293966293335,0.8120303057685597,-0.5,0.3120303057685597,0.3120303057685597,-0.03681553890925539,-0.021475731030399216,0.23084043143000033,0.6119766284392707
18.334298133850098,0.49777497145112487,-0.5,-0.00222502854887513,-0.00222502854887513,-0.030679615757712823,-0.018407769454627607,0.45225025340300323,0.612622903125291
18.35090470314026,0.5180089043623972,-0.5,0.018008904362397216,0.018008904362397216,-0.02761165418194154,-0.015339807878856004,0.48810404490328163,0.6130106679369028
18.35094428062439,0.5513956460493509,-0.5,0.051395646049350874,0.051395646049350874,-0.02454369260617026,-0.012271846303084399,0.5159903271812759,0.6132433268238702
18.350976705551147,0.5950876971285598,0.5,1.0950876971285597,1.0950876971285597,-0.021475731030398976,-0.009203884727313682,0.5376796578419384,0.6133829221559796
18.3549382686615,0.12826152698155477,0.5,0.6282615269815548,0.6282615269815548,-0.021475731030398976,-0.009203884727313682,0.4181952894326187,0.3680297532935877
18.362491607666016,0.402940292968538,0.5,0.902940292968538,0.902940292968538,-0.018407769454627694,-0.0061359231515429645,0.46161685070409364,0.4662547780378101
18.364298582077026,0.06812273470649506,0.5,0.5681227347064951,0.5681227347064951,-0.018407769454627694,-0.0061359231515429645,0.35903532832540613,0.2797528668226861
18.369287967681885,-0.10169243773814704,0.5,0.39830756226185293,0.39830756226185293,-0.018407769454627694,-0.0061359231515429645,0.2792496998086492,0.16785172009361166
18.384127378463745,-0.9493456110847299,0.5,-0.4493456110847299,-0.4493456110847299,-0.018407769454627694,-0.009203884727313682,0.2171942109622827,-0.14472589400549044
18.384175062179565,-0.7089160010523445,0.5,-0.20891600105234454,-0.20891600105234454,-0.018407769454627694,-0.009203884727313682,0.1689288307484421,-0.08683553640329428
18.384390830993652,-1.0686157125918563,0.5,-0.5686157125918563,-0.5686157125918563,-0.021475731030398976,-0.012271846303084399,-0.0049647572299352915,-0.2975382479036339
18.39149045944214,-0.7452863957042533,0.5,-0.24528639570425326,-0.24528639570425326,-0.021475731030398976,-0.012271846303084399,-0.0038614778455052265,-0.17852294874218036
18.395168781280518,-1.0702016957451599,0.5,-0.5702016957451599,-0.5702016957451599,-0.02454369260617026,-0.015339807878856004,-0.13935721946967228,-0.35255069530703664
18.40462327003479,-0.7376337195470848,-0.5,-1.2376337195470848,-1.2376337195470848,-0.02454369260617026,-0.015339807878856004,-0.10838894847641177,-0.21153041718422197
18.40466570854187,-0.5474742553877981,-0.5,-1.0474742553877983,-1.0474742553877983,-0.02454369260617026,-0.015339807878856004,-0.08430251548165359,-0.1269182503105332
18.40930938720703,-0.4406751603274382,-0.5,-0.9406751603274381,-0.9406751603274381,-0.02454369260617026,-0.015339807878856004,-0.06556862315239723,-0.07615095018631993
18.42062520980835,-0.633625949947583,-0.5,-1.1336259499475831,-1.1336259499475831,-0.021475731030398976,-0.015339807878856004,0.08535602980463705,-0.04569057011179196
18.420673847198486,-0.03278600345742646,-0.5,-0.5327860034574264,-0.5327860034574264,-0.018407769454627694,-0.012271846303084399,0.20274187099344126,0.21802258399465324
18.4257173538208,0.3242655707909897,-0.5,-0.17573442920901028,-0.17573442920901028,-0.015339807878856412,-0.009203884727313682,0.2940419696958447,0.37625047645844933
18.42961549758911,0.5429463626184541,-0.5,0.04294636261845408,0.04294636261845408,-0.01227184630308513,-0.0061359231515429645,0.36505315757549167,0.4711872119367271
18.438727378845215,0.6847508723788093,-0.5,0.18475087237880927,0.18475087237880927,-0.009203884727313847,-0.00306796157577136,0.42028408148188384,0.5281492532237646
18.4392831325531,0.785209980864987,-0.5,0.28520998086498695,0.28520998086498695,-0.006135923151542565,2.4492935982947064e-16,0.463241466742411,0.5623264779959872
18.444287061691284,0.8645799125604445,-0.5,0.36457991256044453,0.36457991256044453,-0.0030679615757712823,0.00306796157577185,0.49665276638948774,0.5828328128593208
18.450643062591553,0.1642543694379418,-0.5,-0.3357456305620582,-0.3357456305620582,-0.0,0.00306796157577185,0.5226393327816585,0.34969968771559246
18.459444046020508,0.498517374850066,-0.5,-0.0014826251499340248,-0.0014826251499340248,0.0030679615757712823,0.006135923151543455,0.5428511066422358,0.45525673869108385
18.45948076248169,0.7250600485809605,-0.5,0.22506004858096051,0.22506004858096051,0.006135923151542565,0.009203884727314171,0.5585713752004625,0.5185909692763077
18.464301109313965,0.8883311499762538,-0.5,0.38833114997625384,0.38833114997625384,0.009203884727313847,0.012271846303084888,0.57079825074575,0.5565915076274419
18.469295024871826,1.0146975731604622,-0.5,0.5146975731604622,0.5146975731604622,0.01227184630308513,0.015339807878856493,0.5803080428365293,0.5793918306381936
18.474538564682007,0.3498104882869315,-0.5,-0.1501895117130685,-0.1501895117130685,0.015339807878856412,0.015339807878856493,0.5877045477960241,0.3476350983829162
18.479326009750366,0.710968117925111,-0.5,0.21096811792511105,0.21096811792511105,0.018407769454627694,0.0184077694546281,0.5934573849867424,0.4540179850914783
18.49631428718567,0.18809386379502072,-0.5,-0.3119061362049793,-0.3119061362049793,0.021475731030398976,0.0184077694546281,0.5979318139128565,0.27241079105488697
18.49635601043701,0.8866995123190603,-0.5,0.3866995123190603,0.3866995123190603,0.021475731030398976,0.021475731030399705,0.46505807748777733,0.4088834006946604
18.49646234512329,1.1344706174402235,-0.5,0.6344706174402235,0.6344706174402235,0.02454369260617026,0.02454369260617042,0.4980656858581061,0.4907669664784535
18.500272512435913,0.5353080699174589,0.5,1.035308069917459,1.035308069917459,0.02761165418194154,0.02454369260617042,0.5237382701461394,0.2944601798870721
18.507508754730225,1.1817191145413677,0.5,1.6817191145413677,1.6817191145413677,0.02761165418194154,0.027611654181941135,0.4073519878914417,0.42211303399390065
18.509278297424316,0.874600187800927,0.5,1.3746001878009269,1.3746001878009269,0.02761165418194154,0.027611654181941135,0.3168293239155658,0.25326782039634044
18.514299154281616,0.7177511640970878,0.5,1.2177511640970877,1.2177511640970877,0.02761165418194154,0.027611654181941135,0.2464228074898845,0.15196069223780428
18.528868198394775,0.12639156051228148,0.5,0.6263915605122815,0.6263915605122815,0.02454369260617026,0.02454369260617042,0.05530833579118657,-0.15426051071897479
18.528907299041748,-0.2026369481906719,0.5,0.2973630518093281,0.2973630518093281,0.021475731030398976,0.021475731030399705,-0.09333625330780089,-0.33799323249304225
18.532614707946777,-0.3871323430669424,0.5,0.11286765693305761,0.11286765693305761,0.018407769454627694,0.0184077694546281,-0.20894871149590205,-0.4482328655575536
18.536224365234375,-1.0134930732428757,0.5,-0.5134930732428757,-0.5134930732428757,0.01227184630308513,0.012271846303084888,-0.4352233601209266,-0.7598135714579892
18.539846181869507,-0.8664000887434741,0.5,-0.3664000887434741,-0.3664000887434741,0.009203884727313847,0.009203884727314171,-0.4748609056838888,-0.701325068936451
18.550845861434937,-0.798244454753288,0.5,-0.298244454753288,-0.298244454753288,0.006135923151542565,0.006135923151543455,-0.5056901077884149,-0.666231967423528
18.550882577896118,-0.7801195719138638,0.5,-0.28011957191386383,-0.28011957191386383,0.0030679615757712823,0.00306796157577185,-0.5296683760919353,-0.6451761065158452
18.55428981781006,-0.79408851597747,0.5,-0.29408851597747,-0.29408851597747,-0.0,2.4492935982947064e-16,-0.5483181403280066,-0.6325425899712356
18.559361219406128,-0.0589941414030302,0.5,0.4410058585969698,0.4410058585969698,-0.0030679615757712823,2.4492935982947064e-16,-0.5628235125116177,-0.37952555398274135
18.567426443099976,-0.37587388437623837,0.5,0.12412611562376163,0.12412611562376163,-0.006135923151542565,-0.00306796157577136,-0.5741054686544262,-0.4731522584513732
18.569295167922974,-0.594691740091309,0.5,-0.09469174009130898,-0.09469174009130898,-0.009203884727313847,-0.0061359231515429645,-0.5828803234321661,-0.5293282811325523
18.5787456035614,0.01450184825367509,0.5,0.5145018482536751,0.5145018482536751,-0.01227184630308513,-0.0061359231515429645,-0.5897052104815196,-0.31759696867953136
18.579290628433228,-0.6316001676270733,0.5,-0.13160016762707327,-0.13160016762707327,-0.01227184630308513,-0.009203884727313682,-0.45865960815229295,-0.4359951072693763
18.58783745765686,-0.8473152904070357,0.5,-0.3473152904070357,-0.3473152904070357,-0.015339807878856412,-0.012271846303084399,-0.4930890985971737,-0.5070339904232831
18.589282751083374,-0.22848841800309924,0.5,0.27151158199690073,0.27151158199690073,-0.018407769454627694,-0.012271846303084399,-0.5198675911654143,-0.30422039425396985
18.60227131843567,-0.6114107250100925,0.5,-0.11141072501009253,-0.11141072501009253,-0.021475731030398976,-0.015339807878856004,-0.5406953076073792,-0.42796916261411033
18.602311611175537,-0.8669623901588087,0.5,-0.3669623901588087,-0.3669623901588087,-0.02454369260617026,-0.018407769454627607,-0.5568946426177964,-0.5022184236301944
18.604286909103394,-0.5289150911356119,0.5,-0.02891509113561186,-0.02891509113561186,-0.02454369260617026,-0.018407769454627607,-0.4331402775916194,-0.3013310541781167
18.609320402145386,-0.8821547041055696,0.5,-0.3821547041055696,-0.3821547041055696,-0.02761165418194154,-0.021475731030399216,-0.47324073038331643,-0.4262355585685986
18.61429238319397,-0.3441246022884897,0.5,0.15587539771151032,0.15587539771151032,-0.030679615757712823,-0.021475731030399216,-0.5044299714435252,-0.2557413351411592
18.61927890777588,-1.0255439351109579,0.5,-0.5255439351109579,-0.5255439351109579,-0.030679615757712823,-0.02454369260616993,-0.3923344222338529,-0.3988817271463529
18.636045455932617,-0.48677504901912866,0.5,0.013224950980871342,0.013224950980871342,-0.0337475773334841,-0.02454369260616993,-0.44150284288283137,-0.23932903628781174
18.636082649230957,-1.162304618473323,0.5,-0.662304618473323,-0.662304618473323,-0.0337475773334841,-0.02761165418194065,-0.3433911000199799,-0.3890343478343444
18.636112928390503,-0.615765713291199,0.5,-0.115765713291199,-0.115765713291199,-0.03681553890925539,-0.02761165418194065,-0.4034358144942637,-0.23342060870060666
18.639809370040894,-0.5134046830699304,0.5,-0.013404683069930368,-0.013404683069930368,-0.03681553890925539,-0.02761165418194065,-0.3137834112733162,-0.140052365220364
18.64694881439209,-0.9977254363581802,0.5,-0.49772543635818023,-0.49772543635818023,-0.039883500485026674,-0.030679615757712254,-0.3804076121357475,-0.32946834519394685
18.649272203445435,-0.7816642175232661,-0.5,-1.2816642175232662,-1.2816642175232662,-0.039883500485026674,-0.030679615757712254,-0.29587258721669246,-0.19768100711636813
18.654273986816406,-0.6776359631044634,-0.5,-1.1776359631044633,-1.1776359631044633,-0.039883500485026674,-0.030679615757712254,-0.2301231233907608,-0.11860860426982088
18.668617725372314,-0.6351367146948506,-0.5,-1.1351367146948506,-1.1351367146948506,-0.039883500485026674,-0.030679615757712254,-0.1789846515261473,-0.07116516256189252
18.668654918670654,-0.8764838395993546,-0.5,-1.3764838395993546,-1.3764838395993546,-0.03681553890925539,-0.030679615757712254,-0.0028564367082796562,-0.042699097537135515
18.672507286071777,-0.312316693286189,-0.5,-0.8123166932861889,-0.8123166932861889,-0.0337475773334841,-0.02761165418194065,0.13413217481672848,0.2198174675394471
18.675958156585693,0.7867266645739927,-0.5,0.28672666457399265,0.28672666457399265,-0.030679615757712823,-0.021475731030399216,0.24067887266951238,0.6227643326469829
18.679621696472168,0.46440585930689077,-0.5,-0.03559414069310923,-0.03559414069310923,-0.02454369260617026,-0.018407769454627607,0.4599023743670679,0.6190955256499184
18.690483570098877,0.4804628189371378,-0.5,-0.019537181062862174,-0.019537181062862174,-0.021475731030398976,-0.015339807878856004,0.49405569454199877,0.6168942414516794
18.6905198097229,0.5118585061023014,-0.5,0.011858506102301436,0.011858506102301436,-0.018407769454627694,-0.012271846303084399,0.5206193880113893,0.6155734709327361
18.69429302215576,1.0733352507765785,-0.5,0.5733352507765785,0.5733352507765785,-0.01227184630308513,-0.0061359231515429645,0.6776338862996389,0.8602179346829564
18.70385241508484,0.9082930831855159,0.5,1.4082930831855158,1.4082930831855158,-0.009203884727313847,-0.00306796157577136,0.6634024260451095,0.7615676868715022
18.709808826446533,0.845686656835991,0.5,1.345686656835991,1.345686656835991,-0.006135923151542565,2.4492935982947064e-16,0.6523335125138087,0.7023775381846298
18.70983862876892,0.8435836344106986,0.5,1.3435836344106986,1.3435836344106986,-0.0030679615757712823,0.00306796157577185,0.6437243575450192,0.6668634489725064
18.716989278793335,0.35845884140746315,0.5,0.8584588414074632,0.8584588414074632,-0.0030679615757712823,0.00306796157577185,0.5006745003127927,0.4001180693835038
18.723235845565796,-0.1406365905170136,0.5,0.3593634094829864,0.3593634094829864,-0.0,0.00306796157577185,0.5257673480553402,0.24007084163010228
18.72533869743347,0.047411674918324716,0.5,0.5474116749183248,0.5474116749183248,-0.0030679615757712823,0.00306796157577185,0.2725763117865409,0.14404250497806137
18.729697704315186,-0.7767450159048893,0.5,-0.2767450159048893,-0.2767450159048893,-0.0030679615757712823,2.4492935982947064e-16,0.21200379805619846,-0.15901142307489158
18.73571467399597,-0.522666758953419,0.5,-0.022666758953418964,-0.022666758953418964,-0.0030679615757712823,2.4492935982947064e-16,0.1648918429325988,-0.09540685384493496
18.744189977645874,-1.125881819455791,0.5,-0.6258818194557909,-0.6258818194557909,-0.0030679615757712823,-0.00306796157577136,0.12824921116979907,-0.30268103836868937
18.744309902191162,-0.495132617015765,0.5,0.0048673829842350025,0.0048673829842350025,-0.006135923151542565,-0.00306796157577136,-0.03660446134665772,-0.18160862302121364
18.749313831329346,-0.31049528141684624,-0.5,-0.8104952814168462,-0.8104952814168462,-0.006135923151542565,-0.00306796157577136,-0.028470136602956,-0.10896517381272819
18.754276752471924,-0.9721108344452167,-0.5,-1.4721108344452167,-1.4721108344452167,-0.006135923151542565,-0.0061359231515429645,-0.02214343958007689,-0.3108160303493653
18.759278774261475,-0.8921290219344342,-0.5,-1.3921290219344342,-1.3921290219344342,-0.0030679615757712823,-0.0061359231515429645,0.11913117258310829,-0.18648961820961918
18.764324188232422,0.126748931065513,-0.5,-0.373251068934487,-0.373251068934487,-0.0030679615757712823,-0.00306796157577136,0.09265757867575088,0.13354315513595685
18.781010627746582,0.28309614282565726,-0.5,-0.21690385717434274,-0.21690385717434274,0.0030679615757712823,2.4492935982947064e-16,0.3447747012608091,0.32556281914330254
18.781050443649292,1.3463231347300957,-0.5,0.8463231347300957,0.8463231347300957,0.006135923151542565,0.006135923151543455,0.40451194879268626,0.6862115436094383
18.781091928482056,1.7866264489845884,-0.5,1.2866264489845884,1.2866264489845884,0.01227184630308513,0.012271846303084888,0.5873281002406477,0.9026007782889777
18.784895181655884,1.2897089161377222,-0.5,0.7897089161377222,0.7897089161377222,0.018407769454627694,0.015339807878856493,0.7295184402557288,0.7869973930351151
18.792126893997192,1.22434375166579,-0.5,0.72434375166579,0.72434375166579,0.021475731030398976,0.0184077694546281,0.7037570791220682,0.7176353618827976
18.794301748275757,1.22503631849406,-0.5,0.72503631849406,0.72503631849406,0.02454369260617026,0.021475731030399705,0.683720464906999,0.6760181431914069
18.7993266582489,1.263629307435692,-0.5,0.7636293074356919,0.7636293074356919,0.02761165418194154,0.02454369260617042,0.6681364316286117,0.6510478119765015
18.813846111297607,1.5749688406672173,-0.5,1.0749688406672173,1.0749688406672173,0.02761165418194154,0.027611654181941135,0.5196616690444757,0.6360656132475584
18.813881635665894,0.8251725511923932,-0.5,0.3251725511923932,0.3251725511923932,0.030679615757712823,0.027611654181941135,0.5405351459577602,0.38163936794853504
18.81769847869873,1.3826571602393465,-0.5,0.8826571602393465,0.8826571602393465,0.030679615757712823,0.030679615757712744,0.42041622463381345,0.47442054683084944
18.821146249771118,1.0233131129478987,-0.5,0.5233131129478987,0.5233131129478987,0.030679615757712823,0.030679615757712744,0.32699039693741044,0.2846523280985097
18.824689865112305,0.8360084819765272,-0.5,0.3360084819765272,0.3360084819765272,0.030679615757712823,0.030679615757712744,0.25432586428465254,0.17079139685910583
18.835816860198975,0.7456382124853129,-0.5,0.24563821248531292,0.24563821248531292,0.030679615757712823,0.030679615757712744,0.19780900555472974,0.1024748381154635
18.835853576660156,0.18995822112322358,-0.5,-0.3100417788767764,-0.3100417788767764,0.02761165418194154,0.027611654181941135,0.01749760095273288,-0.1839520231924503
18.839301347732544,0.39764354070000657,-0.5,-0.10235645929999343,-0.10235645929999343,0.02761165418194154,0.027611654181941135,0.013609245185458906,-0.11037121391547018
18.848140001296997,0.5234326450198425,-0.5,0.023432645019842546,0.023432645019842546,0.02761165418194154,0.027611654181941135,0.010584968477579148,-0.06622272834928211
18.85407042503357,0.5998222618357846,0.5,1.0998222618357847,1.0998222618357847,0.02761165418194154,0.027611654181941135,0.008232753260339338,-0.03973363700956927
18.854273557662964,1.416302392600522,0.5,1.916302392600522,1.916302392600522,0.02761165418194154,0.030679615757712744,0.006403252535819484,0.22159674385598685
18.86117935180664,0.6579431797875467,0.5,1.1579431797875466,1.1579431797875466,0.02454369260617026,0.027611654181941135,-0.13137354028419732,-0.11247887974813629
18.86673331260681,0.982490940971395,0.5,1.4824909409713949,1.4824909409713949,0.021475731030398976,0.027611654181941135,-0.23853326803309943,-0.06748732784888177
18.870788097381592,-0.07122734732842248,0.5,0.4287726526715775,0.4287726526715775,0.015339807878856412,0.021475731030399705,-0.45823357076096904,-0.5313662488326438
18.876331090927124,-0.18254048622110822,0.5,0.3174595137788918,0.3174595137788918,0.01227184630308513,0.0184077694546281,-0.4927577361816995,-0.5642566753613146
18.892050743103027,-0.7895562096292194,0.5,-0.28955620962921935,-0.28955620962921935,0.006135923151542565,0.012271846303084888,-0.6559637126543247,-0.8294278573402458
18.89208197593689,-0.39860669794640624,0.5,0.10139330205359376,0.10139330205359376,-0.0,0.009203884727314171,-0.7829016943552555,-0.7430936404658048
18.89210557937622,-0.9200214639901392,0.5,-0.4200214639901392,-0.4200214639901392,-0.006135923151542565,0.00306796157577185,-0.8816312356782016,-0.9367300364028687
18.894296407699585,-0.4972434393104768,0.5,0.00275656068952318,0.00275656068952318,-0.01227184630308513,2.4492935982947064e-16,-0.9584208789293819,-0.8074749479034496
18.899280548095703,-1.014752700883823,0.5,-0.5147527008838231,-0.5147527008838231,-0.018407769454627694,-0.0061359231515429645,-1.0181461570136332,-0.9753588208655266
18.904297590255737,-0.6014470649986028,0.5,-0.10144706499860279,-0.10144706499860279,-0.02454369260617026,-0.009203884727313682,-1.0645991510791621,-0.8306522185809734
18.909339904785156,-1.3851848683153267,0.5,-0.8851848683153267,-0.8851848683153267,-0.02761165418194154,-0.015339807878856004,-0.9643754097625165,-0.9892651832719697
18.923864603042603,-1.706252184973028,0.5,-1.206252184973028,-1.206252184973028,-0.0337475773334841,-0.021475731030399216,-1.0227774587727376,-1.0844329620866386
18.923920154571533,-1.1754822323325795,0.5,-0.6754822323325795,-0.6754822323325795,-0.039883500485026674,-0.02454369260616993,-1.0682012746695768,-0.8960967033136407
18.92542004585266,-1.119119421690707,0.5,-0.619119421690707,-0.619119421690707,-0.04295146206079795,-0.02761165418194065,-0.9671770614439497,-0.7830949480498418
18.9293851852417,-1.1480130274776175,0.5,-0.6480130274776175,-0.6480130274776175,-0.04601942363656923,-0.030679615757712254,-0.8886026733795734,-0.7152938948916335
18.936402082443237,-1.2212596827527389,0.5,-0.7212596827527389,-0.7212596827527389,-0.04908738521234052,-0.03374757733348386,-0.8274892604406142,-0.6746132629967085
18.939295053482056,-0.5458948600440976,0.5,-0.045894860044097596,-0.045894860044097596,-0.0521553467881118,-0.03374757733348386,-0.7799566059325348,-0.4047679577980251
18.955337524414062,-0.9174057203559218,0.5,-0.4174057203559218,-0.4174057203559218,-0.05522330836388308,-0.036815538909255464,-0.7429867635373616,-0.4882977007405435
18.95537281036377,-0.6650406545726553,0.5,-0.16504065457265527,-0.16504065457265527,-0.05522330836388308,-0.036815538909255464,-0.5778785938623924,-0.2929786204443261
18.959065437316895,-0.31228325709614885,0.5,0.18771674290385115,0.18771674290385115,-0.05829126993965436,-0.036815538909255464,-0.5858149763716952,-0.17578717226659568
18.962793350219727,-0.34197648219484184,0.5,0.15802351780515816,0.15802351780515816,-0.05829126993965436,-0.036815538909255464,-0.45563387051131843,-0.10547230335995741
18.966349124908447,-0.399228613589361,0.5,0.10077138641063899,0.10077138641063899,-0.05829126993965436,-0.036815538909255464,-0.354381899286581,-0.06328338201597446
